開催年,開催日付,競馬場コード,開催回次,開催日目,レース番号,枠番,馬番,血統番号,馬名,性別,毛色コード,馬齢,東西所属コード,調教師コード,斤量,ブリンカー仕様区分,騎手コード,騎手見習いコード,馬体重,増減符号,増減差,着順,走破タイム,単勝オッズ,単勝人気,着差,グレードコード,競争種別コード,重量種別コード,競争条件コード,距離,芝ダート,回り方向,コース区分,本賞金,出走頭数,天気コード,芝馬場,ダート馬場,開催年_1走前,開催日付_1走前,競馬場コード_1走前,馬番_1走前,斤量_1走前,ブリンカー仕様区分_1走前,騎手コード_1走前,騎手名_1走前,馬体重_1走前,異常区分コード_1走前,着順_1走前,1コーナー順位_1走前,2コーナー順位_1走前,3コーナー順位_1走前,4コーナー順位_1走前,単勝オッズ_1走前,単勝人気_1走前,ラスト3Fタイム_1走前,着差_1走前,グレードコード_1走前,競争種別コード_1走前,重量種別コード_1走前,距離_1走前,芝ダート_1走前,回り方向_1走前,競争条件コード_1走前,コース区分_1走前,本賞金_1走前,出走頭数_1走前,天気コード_1走前,芝馬場_1走前,ダート馬場_1走前,開催年_2走前,開催日付_2走前,競馬場コード_2走前,馬番_2走前,斤量_2走前,ブリンカー仕様区分_2走前,騎手コード_2走前,騎手名_2走前,馬体重_2走前,異常区分コード_2走前,着順_2走前,1コーナー順位_2走前,2コーナー順位_2走前,3コーナー順位_2走前,4コーナー順位_2走前,単勝オッズ_2走前,単勝人気_2走前,ラスト3Fタイム_2走前,着差_2走前,グレードコード_2走前,競争種別コード_2走前,重量種別コード_2走前,距離_2走前,芝ダート_2走前,回り方向_2走前,競争条件コード_2走前,コース区分_2走前,本賞金_2走前,出走頭数_2走前,天気コード_2走前,芝馬場_2走前,ダート馬場_2走前,開催年_3走前,開催日付_3走前,競馬場コード_3走前,馬番_3走前,斤量_3走前,ブリンカー仕様区分_3走前,騎手コード_3走前,騎手名_3走前,馬体重_3走前,異常区分コード_3走前,着順_3走前,1コーナー順位_3走前,2コーナー順位_3走前,3コーナー順位_3走前,4コーナー順位_3走前,単勝オッズ_3走前,単勝人気_3走前,ラスト3Fタイム_3走前,着差_3走前,グレードコード_3走前,競争種別コード_3走前,重量種別コード_3走前,距離_3走前,芝ダート_3走前,回り方向_3走前,競争条件コード_3走前,コース区分_3走前,本賞金_3走前,出走頭数_3走前,天気コード_3走前,芝馬場_3走前,ダート馬場_3走前
2019,309,9,1,5,6,2,2,2015101569,ヤマニンルネッタ,2,3,4,2,411,540,0,1168,1,0,,0,0,0,0,0,0,,14,4,5,1600,s,R,A,75000,0,0,0,0,2019.0,223.0,10.0,13.0,540.0,0.0,1166.0,川又賢治,440.0,0.0,13.0,0.0,0.0,8.0,10.0,251.0,7.0,376.0,24.0,,14.0,4.0,1000.0,,R,5.0,,75000.0,14.0,1.0,0.0,2.0,2019.0,202.0,7.0,10.0,540.0,0.0,1166.0,川又賢治,456.0,0.0,7.0,0.0,0.0,1.0,1.0,1689.0,14.0,352.0,4.0,,14.0,4.0,1200.0,,L,5.0,B,75000.0,15.0,1.0,1.0,0.0,2018.0,1008.0,8.0,11.0,560.0,0.0,1066.0,難波剛健,444.0,4.0,0.0,7.0,7.0,0.0,0.0,200.0,7.0,999.0,9999.0,,18.0,4.0,2910.0,,,703.0,,78000.0,11.0,1.0,1.0,1.0
2019,309,9,1,5,6,3,3,2014104126,ダイシンフォルテ,1,1,5,2,1087,560,0,1156,1,0,,0,0,0,0,0,0,,14,4,5,1600,s,R,A,75000,0,0,0,0,2019.0,303.0,10.0,6.0,560.0,0.0,1166.0,川又賢治,558.0,0.0,15.0,0.0,0.0,11.0,15.0,1564.0,18.0,374.0,15.0,,14.0,4.0,1200.0,,R,5.0,B,75000.0,18.0,4.0,3.0,0.0,2018.0,1202.0,9.0,13.0,560.0,0.0,1156.0,加藤祥太,556.0,0.0,15.0,0.0,0.0,8.0,7.0,2389.0,15.0,376.0,17.0,,13.0,4.0,1200.0,,R,5.0,,75000.0,16.0,1.0,0.0,1.0,2018.0,527.0,8.0,6.0,560.0,0.0,1156.0,加藤祥太,556.0,0.0,10.0,0.0,0.0,13.0,14.0,1525.0,13.0,379.0,16.0,,14.0,4.0,1400.0,,R,5.0,,75000.0,16.0,1.0,0.0,1.0
2019,309,9,1,5,6,3,4,2013105627,ラグナグ,2,1,6,2,1140,550,0,1037,0,0,,0,0,0,0,0,0,,14,4,5,1600,s,R,A,75000,0,0,0,0,2019.0,217.0,8.0,2.0,550.0,0.0,1144.0,菱田裕二,480.0,0.0,7.0,0.0,0.0,6.0,7.0,384.0,9.0,353.0,7.0,,14.0,4.0,1600.0,,R,5.0,B,75000.0,16.0,2.0,1.0,0.0,2018.0,1006.0,8.0,12.0,550.0,0.0,1037.0,太宰啓介,486.0,0.0,10.0,0.0,0.0,10.0,11.0,246.0,8.0,385.0,22.0,,13.0,4.0,1400.0,,R,5.0,,75000.0,14.0,2.0,0.0,2.0,2018.0,908.0,9.0,9.0,550.0,0.0,1037.0,太宰啓介,488.0,0.0,7.0,0.0,0.0,14.0,14.0,362.0,11.0,346.0,6.0,,13.0,4.0,1400.0,,R,5.0,A,75000.0,15.0,3.0,3.0,0.0
2019,309,9,1,5,6,4,5,2014103990,モハー,2,1,5,2,1168,550,0,700,0,0,,0,0,0,0,0,0,,14,4,5,1600,s,R,A,75000,0,0,0,0,2019.0,217.0,10.0,8.0,550.0,0.0,1155.0,義英真,490.0,0.0,11.0,1.0,1.0,1.0,1.0,316.0,8.0,370.0,13.0,E,14.0,4.0,2000.0,,R,5.0,A,105000.0,17.0,1.0,1.0,0.0,2019.0,127.0,7.0,2.0,540.0,0.0,1155.0,義英真,496.0,0.0,6.0,0.0,0.0,4.0,2.0,1395.0,14.0,349.0,6.0,,14.0,4.0,1400.0,,L,5.0,B,75000.0,18.0,1.0,1.0,0.0,2018.0,1110.0,3.0,10.0,540.0,0.0,1155.0,義英真,492.0,0.0,8.0,6.0,5.0,8.0,7.0,398.0,11.0,382.0,8.0,,13.0,4.0,1700.0,,R,5.0,,75000.0,15.0,2.0,0.0,1.0
2019,309,9,1,5,6,4,6,2015105551,カタトゥンボ,1,1,4,2,1123,570,0,1124,0,0,,0,0,0,0,0,0,,14,4,5,1600,s,R,A,75000,0,0,0,0,2019.0,303.0,9.0,12.0,570.0,0.0,1128.0,川須栄彦,486.0,0.0,12.0,0.0,0.0,10.0,9.0,716.0,13.0,379.0,14.0,,14.0,4.0,1400.0,,R,5.0,,75000.0,16.0,2.0,0.0,2.0,2018.0,1103.0,5.0,8.0,560.0,0.0,1085.0,松岡正海,486.0,0.0,13.0,0.0,0.0,16.0,15.0,2993.0,16.0,379.0,27.0,,13.0,4.0,1600.0,,L,5.0,,75000.0,16.0,1.0,0.0,1.0,2018.0,415.0,9.0,7.0,560.0,0.0,1085.0,松岡正海,478.0,0.0,7.0,10.0,10.0,8.0,7.0,1074.0,10.0,401.0,12.0,,12.0,3.0,1800.0,,R,5.0,,72000.0,11.0,2.0,0.0,4.0
2019,309,9,1,5,6,5,7,2015103247,ドラグーンシチー,1,3,4,2,1078,570,0,1018,0,0,,0,0,0,0,0,0,,14,4,5,1600,s,R,A,75000,0,0,0,0,2019.0,217.0,8.0,6.0,570.0,0.0,1032.0,池添謙一,488.0,0.0,2.0,0.0,0.0,4.0,4.0,25.0,1.0,350.0,1.0,,14.0,4.0,1600.0,,R,5.0,B,75000.0,16.0,2.0,1.0,0.0,2019.0,126.0,8.0,2.0,560.0,0.0,1018.0,和田竜二,484.0,0.0,2.0,0.0,0.0,3.0,2.0,88.0,6.0,353.0,3.0,,14.0,4.0,1800.0,,R,5.0,B,75000.0,9.0,1.0,1.0,0.0,2018.0,1014.0,4.0,15.0,550.0,0.0,1117.0,丸田恭介,474.0,0.0,6.0,0.0,0.0,10.0,11.0,97.0,5.0,336.0,5.0,E,13.0,4.0,1600.0,,L,5.0,A,105000.0,18.0,1.0,1.0,0.0
2019,309,9,1,5,6,5,8,2014104076,ジョーアラビカ,1,7,5,2,1110,570,0,1154,0,0,,0,0,0,0,0,0,,14,4,5,1600,s,R,A,75000,0,0,0,0,2019.0,224.0,10.0,5.0,570.0,0.0,1154.0,松若風馬,506.0,0.0,5.0,3.0,2.0,3.0,3.0,34.0,1.0,360.0,7.0,E,14.0,4.0,1800.0,,R,5.0,B,105000.0,8.0,1.0,1.0,0.0,2019.0,209.0,10.0,15.0,570.0,0.0,1154.0,松若風馬,510.0,0.0,8.0,6.0,6.0,6.0,3.0,26.0,1.0,364.0,8.0,,14.0,4.0,1800.0,,R,5.0,A,75000.0,16.0,4.0,2.0,0.0,2019.0,120.0,8.0,12.0,570.0,0.0,1154.0,松若風馬,514.0,0.0,2.0,0.0,0.0,2.0,1.0,222.0,6.0,372.0,5.0,,14.0,4.0,1800.0,,R,5.0,A,75000.0,15.0,2.0,2.0,0.0
2019,309,9,1,5,6,6,9,2015102749,エアマスカーニ,1,2,4,2,1104,570,0,1014,0,0,,0,0,0,0,0,0,,14,4,5,1600,s,R,A,75000,0,0,0,0,2018.0,826.0,1.0,4.0,540.0,0.0,1014.0,福永祐一,438.0,0.0,12.0,0.0,10.0,11.0,11.0,131.0,4.0,380.0,21.0,E,13.0,4.0,1500.0,,R,5.0,C,105000.0,13.0,2.0,2.0,0.0,2018.0,729.0,1.0,7.0,540.0,0.0,5509.0,モレイラ,438.0,0.0,5.0,5.0,5.0,5.0,4.0,47.0,3.0,350.0,9.0,E,13.0,4.0,1800.0,,R,5.0,A,105000.0,8.0,1.0,1.0,0.0,2018.0,318.0,9.0,5.0,560.0,0.0,1014.0,福永祐一,446.0,0.0,1.0,0.0,0.0,10.0,6.0,195.0,5.0,345.0,0.0,,12.0,3.0,1600.0,,R,703.0,A,50000.0,16.0,2.0,1.0,0.0
2019,309,9,1,5,6,6,10,2015104209,デクレアラー,1,1,4,2,1046,570,0,5212,0,0,,0,0,0,0,0,0,,14,4,5,1600,s,R,A,75000,0,0,0,0,2019.0,217.0,10.0,11.0,560.0,0.0,1088.0,川田将雅,470.0,0.0,2.0,8.0,8.0,7.0,5.0,52.0,2.0,363.0,4.0,,14.0,4.0,1800.0,,R,5.0,A,75000.0,15.0,1.0,1.0,0.0,2019.0,120.0,8.0,13.0,540.0,0.0,1168.0,富田暁,474.0,0.0,3.0,0.0,0.0,8.0,9.0,221.0,5.0,368.0,5.0,,14.0,4.0,1800.0,,R,5.0,A,75000.0,15.0,2.0,2.0,0.0,2018.0,1228.0,9.0,10.0,550.0,0.0,1163.0,坂井瑠星,468.0,0.0,6.0,0.0,0.0,8.0,8.0,68.0,4.0,356.0,3.0,,13.0,4.0,1600.0,,R,5.0,B,75000.0,17.0,1.0,1.0,0.0
2019,309,9,1,5,6,7,11,2015102384,ロードイヒラニ,1,5,4,2,1120,570,0,1126,0,0,,0,0,0,0,0,0,,14,4,5,1600,s,R,A,75000,0,0,0,0,2019.0,119.0,7.0,12.0,560.0,0.0,1141.0,中井裕二,460.0,0.0,12.0,0.0,0.0,9.0,9.0,165.0,4.0,383.0,16.0,,14.0,4.0,1400.0,,L,5.0,,75000.0,16.0,1.0,0.0,1.0,2018.0,520.0,5.0,3.0,560.0,0.0,1088.0,川田将雅,458.0,0.0,7.0,0.0,0.0,7.0,6.0,98.0,5.0,350.0,15.0,,12.0,3.0,1600.0,,L,5.0,B,72000.0,14.0,1.0,1.0,0.0,2018.0,422.0,8.0,3.0,560.0,0.0,5339.0,ルメール,462.0,0.0,2.0,0.0,0.0,9.0,8.0,46.0,3.0,347.0,2.0,,12.0,3.0,1600.0,,R,5.0,C,72000.0,11.0,1.0,1.0,0.0
2019,309,9,1,5,6,7,12,2014105824,バックドアルート,1,7,5,2,1061,570,0,5525,0,0,,0,0,0,0,0,0,,14,4,5,1600,s,R,A,75000,0,0,0,0,2019.0,216.0,8.0,2.0,570.0,0.0,1160.0,荻野極,522.0,0.0,7.0,0.0,0.0,4.0,4.0,397.0,11.0,375.0,11.0,,14.0,4.0,1400.0,,R,5.0,,75000.0,16.0,2.0,0.0,1.0,2018.0,1007.0,8.0,10.0,560.0,0.0,1160.0,荻野極,512.0,0.0,11.0,1.0,1.0,1.0,2.0,78.0,4.0,419.0,45.0,,13.0,4.0,1800.0,,R,5.0,,75000.0,11.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,309,9,1,5,6,8,13,2014106105,ゼニステレスコープ,1,3,5,2,1144,570,0,5115,0,0,,0,0,0,0,0,0,,14,4,5,1600,s,R,A,75000,0,0,0,0,2019.0,119.0,7.0,14.0,570.0,0.0,1116.0,藤岡康太,458.0,0.0,6.0,0.0,0.0,13.0,12.0,316.0,10.0,340.0,7.0,E,14.0,4.0,1400.0,,L,5.0,B,105000.0,18.0,1.0,1.0,0.0,2018.0,826.0,10.0,9.0,560.0,0.0,1160.0,荻野極,440.0,0.0,11.0,6.0,6.0,7.0,9.0,448.0,9.0,366.0,11.0,,13.0,4.0,1800.0,,R,5.0,B,75000.0,16.0,1.0,1.0,0.0,2018.0,616.0,9.0,7.0,570.0,0.0,1088.0,川田将雅,442.0,0.0,6.0,0.0,0.0,2.0,2.0,123.0,6.0,354.0,5.0,,13.0,4.0,1600.0,,R,5.0,B,75000.0,16.0,1.0,1.0,0.0
2019,309,9,1,5,6,8,14,2013106322,グランノーブル,3,3,6,2,429,570,0,732,0,0,,0,0,0,0,0,0,,14,4,5,1600,s,R,A,75000,0,0,0,0,2019.0,105.0,8.0,15.0,570.0,0.0,1141.0,中井裕二,494.0,0.0,14.0,8.0,8.0,2.0,5.0,2308.0,14.0,380.0,22.0,,14.0,4.0,2000.0,,R,5.0,A,75000.0,16.0,1.0,1.0,0.0,2018.0,1216.0,7.0,10.0,570.0,0.0,1141.0,中井裕二,496.0,0.0,17.0,2.0,2.0,2.0,2.0,1997.0,17.0,374.0,16.0,,13.0,4.0,2200.0,,L,5.0,A,75000.0,18.0,2.0,1.0,0.0,2018.0,1117.0,3.0,8.0,550.0,0.0,1165.0,森裕太朗,496.0,0.0,14.0,14.0,14.0,14.0,13.0,335.0,9.0,352.0,13.0,,13.0,4.0,1800.0,,R,5.0,B,75000.0,15.0,2.0,1.0,0.0
2019,309,9,1,5,7,1,1,2015103375,メイショウキタグニ,1,4,4,2,1016,560,0,1163,1,0,,0,0,0,0,0,0,,14,4,5,1200,d,R,,75000,0,0,0,0,2019.0,210.0,8.0,2.0,560.0,0.0,1163.0,坂井瑠星,472.0,0.0,3.0,0.0,0.0,1.0,1.0,313.0,8.0,374.0,3.0,,14.0,4.0,1200.0,,R,5.0,,75000.0,14.0,1.0,0.0,2.0,2019.0,127.0,8.0,1.0,560.0,0.0,1125.0,国分優作,478.0,0.0,15.0,0.0,0.0,13.0,11.0,405.0,10.0,378.0,26.0,,14.0,4.0,1200.0,,R,5.0,,75000.0,15.0,1.0,0.0,1.0,2018.0,1006.0,8.0,2.0,550.0,0.0,1125.0,国分優作,474.0,0.0,9.0,0.0,0.0,12.0,11.0,375.0,9.0,362.0,17.0,,13.0,4.0,1200.0,,R,5.0,,75000.0,15.0,1.0,0.0,2.0
2019,309,9,1,5,7,1,2,2014103603,サンライズカラマ,1,1,5,2,1166,570,0,5525,0,0,,0,0,0,0,0,0,,14,4,5,1200,d,R,,75000,0,0,0,0,2019.0,217.0,10.0,6.0,560.0,0.0,1155.0,義英真,494.0,0.0,8.0,0.0,0.0,11.0,9.0,324.0,11.0,355.0,12.0,,14.0,4.0,1000.0,,R,5.0,,75000.0,14.0,1.0,0.0,1.0,2018.0,1110.0,3.0,3.0,560.0,0.0,1155.0,義英真,480.0,0.0,5.0,0.0,0.0,12.0,9.0,496.0,14.0,368.0,6.0,,13.0,4.0,1150.0,,R,5.0,,75000.0,16.0,2.0,0.0,1.0,2018.0,1006.0,8.0,14.0,570.0,0.0,1130.0,高倉稜,484.0,0.0,12.0,0.0,0.0,12.0,12.0,583.0,10.0,361.0,18.0,,13.0,4.0,1200.0,,R,5.0,,75000.0,15.0,1.0,0.0,2.0
2019,309,9,1,5,7,2,3,2013103509,メイショウマイカゼ,2,4,6,2,411,520,0,1176,3,0,,0,0,0,0,0,0,,14,4,5,1200,d,R,,75000,0,0,0,0,2019.0,224.0,9.0,15.0,550.0,0.0,1014.0,福永祐一,450.0,0.0,9.0,0.0,0.0,15.0,14.0,294.0,7.0,363.0,13.0,,14.0,4.0,1200.0,,R,5.0,,75000.0,16.0,1.0,0.0,1.0,2019.0,202.0,7.0,14.0,540.0,0.0,1166.0,川又賢治,448.0,0.0,11.0,0.0,0.0,12.0,11.0,234.0,8.0,362.0,7.0,,14.0,4.0,1200.0,,L,5.0,,75000.0,15.0,1.0,0.0,2.0,2019.0,126.0,7.0,6.0,550.0,0.0,1157.0,鮫島克駿,450.0,0.0,7.0,0.0,0.0,15.0,14.0,542.0,10.0,369.0,8.0,,14.0,4.0,1200.0,,L,5.0,,75000.0,16.0,1.0,0.0,1.0
2019,309,9,1,5,7,2,4,2015100902,ソリストサンダー,1,4,4,2,1159,570,0,1130,0,0,,0,0,0,0,0,0,,14,4,5,1200,d,R,,75000,0,0,0,0,2019.0,119.0,8.0,13.0,560.0,0.0,1130.0,高倉稜,478.0,0.0,4.0,0.0,0.0,5.0,4.0,50.0,3.0,367.0,6.0,,14.0,4.0,1400.0,,R,5.0,,75000.0,16.0,1.0,0.0,1.0,2019.0,106.0,8.0,10.0,530.0,0.0,1171.0,西村淳也,474.0,0.0,4.0,0.0,0.0,6.0,5.0,111.0,5.0,363.0,13.0,,14.0,4.0,1200.0,,R,5.0,,75000.0,16.0,2.0,0.0,1.0,2017.0,1014.0,5.0,7.0,550.0,0.0,5386.0,戸崎圭太,466.0,0.0,2.0,0.0,0.0,2.0,2.0,179.0,5.0,358.0,4.0,E,11.0,3.0,1600.0,,L,5.0,,100000.0,11.0,2.0,0.0,4.0
2019,309,9,1,5,7,3,5,2015101771,ニシノダンテ,1,5,4,2,1009,570,0,1093,0,0,,0,0,0,0,0,0,,14,4,5,1200,d,R,,75000,0,0,0,0,2019.0,223.0,10.0,7.0,540.0,0.0,1171.0,西村淳也,486.0,0.0,7.0,0.0,0.0,8.0,8.0,124.0,5.0,358.0,7.0,,14.0,4.0,1000.0,,R,5.0,,75000.0,14.0,1.0,0.0,2.0,2019.0,203.0,8.0,7.0,570.0,0.0,894.0,小牧太,492.0,0.0,7.0,0.0,0.0,12.0,12.0,888.0,11.0,370.0,14.0,,14.0,4.0,1200.0,,R,5.0,,75000.0,14.0,2.0,0.0,2.0,2019.0,126.0,7.0,9.0,530.0,0.0,1171.0,西村淳也,494.0,0.0,6.0,0.0,0.0,6.0,6.0,648.0,12.0,375.0,16.0,,14.0,4.0,1200.0,,L,5.0,,75000.0,16.0,1.0,0.0,1.0
2019,309,9,1,5,7,3,6,2015103193,ペガッソ,1,4,4,2,431,570,0,1034,0,0,,0,0,0,0,0,0,,14,4,5,1200,d,R,,75000,0,0,0,0,2018.0,901.0,10.0,3.0,550.0,0.0,1165.0,森裕太朗,462.0,0.0,17.0,0.0,0.0,1.0,2.0,2110.0,17.0,373.0,24.0,E,13.0,4.0,1200.0,,R,5.0,B,105000.0,18.0,4.0,3.0,0.0,2018.0,811.0,10.0,10.0,540.0,0.0,732.0,幸英明,468.0,0.0,16.0,0.0,0.0,3.0,3.0,1145.0,15.0,358.0,12.0,,13.0,4.0,1200.0,,R,5.0,A,75000.0,18.0,1.0,1.0,0.0,2018.0,617.0,9.0,7.0,520.0,0.0,1165.0,森裕太朗,472.0,0.0,12.0,0.0,0.0,15.0,15.0,922.0,12.0,373.0,25.0,,13.0,4.0,1200.0,,R,5.0,,75000.0,15.0,1.0,0.0,1.0
2019,309,9,1,5,7,4,7,2014100598,ホープフルスター,1,1,5,2,1039,570,0,666,0,0,,0,0,0,0,0,0,,14,4,5,1200,d,R,,75000,0,0,0,0,2019.0,217.0,10.0,13.0,570.0,0.0,1077.0,石橋脩,512.0,0.0,10.0,0.0,0.0,9.0,7.0,60.0,3.0,358.0,14.0,,14.0,4.0,1000.0,,R,5.0,,75000.0,14.0,1.0,0.0,1.0,2019.0,127.0,8.0,5.0,570.0,0.0,1122.0,三浦皇成,520.0,0.0,4.0,0.0,0.0,9.0,8.0,90.0,4.0,365.0,7.0,,14.0,4.0,1200.0,,R,5.0,,75000.0,15.0,1.0,0.0,1.0,2018.0,1201.0,7.0,5.0,570.0,0.0,1157.0,鮫島克駿,508.0,0.0,4.0,0.0,0.0,4.0,6.0,65.0,2.0,374.0,3.0,,13.0,4.0,1200.0,,L,5.0,,75000.0,16.0,2.0,0.0,1.0
2019,309,9,1,5,7,4,8,2013100975,クリノサンレオ,1,1,6,2,1041,570,0,732,0,0,,0,0,0,0,0,0,,14,4,5,1200,d,R,,75000,0,0,0,0,2019.0,224.0,9.0,7.0,570.0,0.0,732.0,幸英明,468.0,0.0,2.0,0.0,0.0,2.0,2.0,52.0,2.0,365.0,0.0,,14.0,4.0,1200.0,,R,5.0,,75000.0,16.0,1.0,0.0,1.0,2019.0,210.0,8.0,6.0,570.0,0.0,732.0,幸英明,472.0,0.0,2.0,0.0,0.0,4.0,4.0,98.0,5.0,367.0,3.0,,14.0,4.0,1200.0,,R,5.0,,75000.0,14.0,1.0,0.0,2.0,2018.0,721.0,7.0,10.0,570.0,0.0,732.0,幸英明,454.0,0.0,6.0,0.0,0.0,5.0,5.0,71.0,3.0,374.0,8.0,,13.0,4.0,1200.0,,L,5.0,,75000.0,16.0,1.0,0.0,1.0
2019,309,9,1,5,7,5,9,2012102456,リッカクロフネ,1,7,7,2,1041,570,0,894,0,0,,0,0,0,0,0,0,,14,4,5,1200,d,R,,75000,0,0,0,0,2019.0,223.0,10.0,9.0,570.0,0.0,5243.0,柴山雄一,478.0,0.0,9.0,0.0,0.0,7.0,7.0,650.0,11.0,362.0,9.0,,14.0,4.0,1000.0,,R,5.0,,75000.0,14.0,1.0,0.0,2.0,2019.0,210.0,8.0,4.0,570.0,0.0,1154.0,松若風馬,484.0,0.0,9.0,0.0,0.0,2.0,2.0,464.0,10.0,381.0,12.0,,14.0,4.0,1200.0,,R,5.0,,75000.0,14.0,1.0,0.0,2.0,2018.0,617.0,9.0,14.0,570.0,0.0,1034.0,酒井学,480.0,0.0,11.0,0.0,0.0,5.0,6.0,587.0,10.0,393.0,24.0,,13.0,4.0,1200.0,,R,5.0,,75000.0,15.0,1.0,0.0,1.0
2019,309,9,1,5,7,5,10,2015104496,カレンエクスカリバ,1,3,4,2,1069,570,0,1126,0,0,,0,0,0,0,0,0,,14,4,5,1200,d,R,,75000,0,0,0,0,2019.0,224.0,10.0,13.0,570.0,0.0,1095.0,吉田隼人,554.0,0.0,18.0,0.0,0.0,9.0,15.0,491.0,15.0,355.0,14.0,,14.0,4.0,1200.0,,R,5.0,B,75000.0,18.0,1.0,1.0,0.0,2019.0,119.0,7.0,11.0,560.0,1.0,1095.0,吉田隼人,554.0,0.0,16.0,0.0,0.0,1.0,1.0,701.0,15.0,420.0,40.0,,14.0,4.0,1400.0,,L,5.0,,75000.0,16.0,1.0,0.0,1.0,2018.0,825.0,10.0,14.0,560.0,0.0,1099.0,鮫島良太,522.0,0.0,16.0,6.0,6.0,13.0,16.0,2323.0,15.0,414.0,67.0,,12.0,3.0,2600.0,,R,703.0,B,50000.0,16.0,2.0,1.0,0.0
2019,309,9,1,5,7,6,11,2014102711,リリーメーカー,2,3,5,2,1173,550,0,1099,0,0,,0,0,0,0,0,0,,14,4,5,1200,d,R,,75000,0,0,0,0,2019.0,224.0,9.0,2.0,550.0,0.0,1124.0,国分恭介,506.0,0.0,7.0,0.0,0.0,7.0,7.0,348.0,8.0,371.0,11.0,,14.0,4.0,1200.0,,R,5.0,,75000.0,16.0,1.0,0.0,1.0,2019.0,119.0,8.0,3.0,550.0,0.0,1099.0,鮫島良太,510.0,0.0,11.0,0.0,0.0,10.0,10.0,843.0,12.0,375.0,17.0,,14.0,4.0,1400.0,,R,5.0,,75000.0,16.0,1.0,0.0,1.0,2018.0,1202.0,9.0,15.0,550.0,0.0,1099.0,鮫島良太,506.0,0.0,6.0,0.0,0.0,4.0,3.0,257.0,8.0,372.0,10.0,,13.0,4.0,1200.0,,R,5.0,,75000.0,16.0,1.0,0.0,1.0
2019,309,9,1,5,7,6,12,2014103867,アユツリオヤジ,1,1,5,2,1107,570,0,1124,0,0,,0,0,0,0,0,0,,14,4,5,1200,d,R,,75000,0,0,0,0,2019.0,114.0,8.0,16.0,570.0,0.0,1152.0,小崎綾也,484.0,0.0,11.0,0.0,0.0,2.0,2.0,95.0,4.0,391.0,16.0,,14.0,4.0,1200.0,,R,5.0,,75000.0,16.0,1.0,0.0,1.0,2018.0,617.0,9.0,3.0,570.0,0.0,1014.0,福永祐一,492.0,0.0,14.0,0.0,0.0,2.0,3.0,27.0,1.0,400.0,28.0,,13.0,4.0,1200.0,,R,5.0,,75000.0,15.0,1.0,0.0,1.0,2018.0,603.0,9.0,12.0,570.0,0.0,1102.0,北村友一,488.0,0.0,5.0,0.0,0.0,6.0,3.0,22.0,1.0,371.0,7.0,,13.0,4.0,1200.0,,R,5.0,,75000.0,16.0,1.0,0.0,1.0
2019,309,9,1,5,7,7,13,2015101830,コウエイアンカ,3,3,4,2,427,540,0,1172,3,0,,0,0,0,0,0,0,,14,4,5,1200,d,R,,75000,0,0,0,0,2019.0,217.0,10.0,5.0,570.0,0.0,1154.0,松若風馬,486.0,0.0,4.0,0.0,0.0,7.0,7.0,150.0,7.0,355.0,9.0,,14.0,4.0,1000.0,,R,5.0,,75000.0,14.0,1.0,0.0,1.0,2018.0,812.0,1.0,6.0,540.0,0.0,1085.0,松岡正海,472.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,9999.0,,13.0,4.0,1000.0,,R,5.0,,75000.0,11.0,1.0,0.0,3.0,2018.0,728.0,1.0,10.0,540.0,0.0,1025.0,勝浦正樹,468.0,0.0,4.0,0.0,0.0,9.0,8.0,50.0,2.0,350.0,1.0,,13.0,4.0,1000.0,,R,5.0,,75000.0,12.0,1.0,0.0,1.0
2019,309,9,1,5,7,7,14,2013102826,ワンダースニュマン,2,3,6,2,1091,550,0,1146,0,0,,0,0,0,0,0,0,,14,4,5,1200,d,R,,75000,0,0,0,0,2019.0,223.0,9.0,7.0,550.0,0.0,1127.0,丸山元気,498.0,0.0,13.0,0.0,0.0,15.0,14.0,1360.0,14.0,381.0,22.0,,14.0,4.0,1400.0,,R,5.0,,75000.0,16.0,1.0,0.0,2.0,2019.0,112.0,8.0,6.0,530.0,0.0,1165.0,森裕太朗,504.0,0.0,8.0,0.0,0.0,14.0,14.0,685.0,13.0,374.0,9.0,,14.0,4.0,1400.0,,R,5.0,,75000.0,16.0,2.0,0.0,1.0,2018.0,728.0,10.0,2.0,550.0,0.0,1138.0,藤懸貴志,486.0,0.0,12.0,0.0,0.0,13.0,13.0,795.0,13.0,358.0,15.0,,13.0,4.0,1000.0,,R,5.0,,75000.0,14.0,1.0,0.0,1.0
